# In-plane momentum (1/um), PSD (a.u.)
4.381893433227043715e+03,0.000000000000000000e+00
4.383150070288478673e+03,0.000000000000000000e+00
4.384406707349915450e+03,0.000000000000000000e+00
4.385663344411351318e+03,0.000000000000000000e+00
4.386919981472787185e+03,0.000000000000000000e+00
4.388176618534223053e+03,0.000000000000000000e+00
4.389433255595658920e+03,0.000000000000000000e+00
4.390689892657094788e+03,0.000000000000000000e+00
4.391946529718530655e+03,0.000000000000000000e+00
4.393203166779966523e+03,0.000000000000000000e+00
4.394459803841402390e+03,0.000000000000000000e+00
4.395716440902839167e+03,0.000000000000000000e+00
4.396973077964274125e+03,0.000000000000000000e+00
4.398229715025709993e+03,0.000000000000000000e+00
4.399486352087145860e+03,0.000000000000000000e+00
4.400742989148582637e+03,0.000000000000000000e+00
4.401999626210018505e+03,0.000000000000000000e+00
4.403256263271454372e+03,0.000000000000000000e+00
4.404512900332889330e+03,0.000000000000000000e+00
4.405769537394326107e+03,0.000000000000000000e+00
4.407026174455761975e+03,0.000000000000000000e+00
4.408282811517197842e+03,0.000000000000000000e+00
4.409539448578633710e+03,0.000000000000000000e+00
4.410796085640069577e+03,0.000000000000000000e+00
4.412052722701505445e+03,0.000000000000000000e+00
4.413309359762941313e+03,0.000000000000000000e+00
4.414565996824377180e+03,0.000000000000000000e+00
4.415822633885813048e+03,0.000000000000000000e+00
4.417079270947249825e+03,0.000000000000000000e+00
4.418335908008684783e+03,0.000000000000000000e+00
4.419592545070120650e+03,0.000000000000000000e+00
4.420849182131556518e+03,0.000000000000000000e+00
4.422105819192993295e+03,0.000000000000000000e+00
4.423362456254429162e+03,0.000000000000000000e+00
4.424619093315864120e+03,0.000000000000000000e+00
4.425875730377299988e+03,0.000000000000000000e+00
4.427132367438736765e+03,0.000000000000000000e+00
4.428389004500172632e+03,0.000000000000000000e+00
4.429645641561608500e+03,0.000000000000000000e+00
4.430902278623044367e+03,0.000000000000000000e+00
4.432158915684480235e+03,0.000000000000000000e+00
4.433415552745916102e+03,0.000000000000000000e+00
4.434672189807351970e+03,0.000000000000000000e+00
4.435928826868787837e+03,0.000000000000000000e+00
4.437185463930223705e+03,0.000000000000000000e+00
4.438442100991659572e+03,0.000000000000000000e+00
4.439698738053095440e+03,0.000000000000000000e+00
4.440955375114531307e+03,0.000000000000000000e+00
4.442212012175967175e+03,0.000000000000000000e+00
