# In-plane momentum (1/um), PSD (a.u.)
1.450958090472531012e+03,0.000000000000000000e+00
1.451374195459761268e+03,0.000000000000000000e+00
1.451790300446991751e+03,0.000000000000000000e+00
1.452206405434222233e+03,0.000000000000000000e+00
1.452622510421452716e+03,0.000000000000000000e+00
1.453038615408683199e+03,0.000000000000000000e+00
1.453454720395913682e+03,0.000000000000000000e+00
1.453870825383143938e+03,0.000000000000000000e+00
1.454286930370374421e+03,0.000000000000000000e+00
1.454703035357604904e+03,0.000000000000000000e+00
1.455119140344835387e+03,0.000000000000000000e+00
1.455535245332065870e+03,0.000000000000000000e+00
1.455951350319296125e+03,0.000000000000000000e+00
1.456367455306526608e+03,0.000000000000000000e+00
1.456783560293757091e+03,0.000000000000000000e+00
1.457199665280987574e+03,0.000000000000000000e+00
1.457615770268218057e+03,0.000000000000000000e+00
1.458031875255448540e+03,0.000000000000000000e+00
1.458447980242678796e+03,0.000000000000000000e+00
1.458864085229909278e+03,0.000000000000000000e+00
1.459280190217139761e+03,0.000000000000000000e+00
1.459696295204370244e+03,0.000000000000000000e+00
1.460112400191600727e+03,0.000000000000000000e+00
1.460528505178830983e+03,0.000000000000000000e+00
1.460944610166061466e+03,0.000000000000000000e+00
1.461360715153291949e+03,0.000000000000000000e+00
1.461776820140522432e+03,0.000000000000000000e+00
1.462192925127752915e+03,0.000000000000000000e+00
1.462609030114983398e+03,0.000000000000000000e+00
1.463025135102213426e+03,0.000000000000000000e+00
1.463441240089443909e+03,0.000000000000000000e+00
1.463857345076674392e+03,0.000000000000000000e+00
1.464273450063904875e+03,0.000000000000000000e+00
1.464689555051135358e+03,0.000000000000000000e+00
1.465105660038365613e+03,0.000000000000000000e+00
1.465521765025596096e+03,0.000000000000000000e+00
1.465937870012826579e+03,0.000000000000000000e+00
1.466353975000057062e+03,0.000000000000000000e+00
1.466770079987287545e+03,0.000000000000000000e+00
1.467186184974518028e+03,0.000000000000000000e+00
1.467602289961748284e+03,0.000000000000000000e+00
1.468018394948978766e+03,0.000000000000000000e+00
1.468434499936209249e+03,0.000000000000000000e+00
1.468850604923439732e+03,0.000000000000000000e+00
1.469266709910670215e+03,0.000000000000000000e+00
1.469682814897900471e+03,0.000000000000000000e+00
1.470098919885130954e+03,0.000000000000000000e+00
1.470515024872361437e+03,0.000000000000000000e+00
1.470931129859591920e+03,0.000000000000000000e+00
